recording,arm,seed,learning_rate,horizon,status,standardized_rmse,physical_rmse_deg,standardized_sse,scalars,windows,per_joint_rmse_deg,error
recording_2021_12_15_22H_10M.mat,dense_bounded,8101,0.001,128,PASS,0.7077259877104133,20.103176294716096,8462.80214090877,16896,22,"[13.09732869604381, 6.130411772397613, 15.543705777906295, 33.42335886265865, 23.543342357665388, 17.39791766289362]",null
recording_2021_12_15_22H_10M.mat,dense_unbounded,8101,0.001,64,PASS,0.6446378208192594,18.77311161763449,3510.6333084185394,8448,22,"[7.964554756720333, 4.98895070119262, 12.790114743639355, 32.591665672050176, 23.6531540831426, 15.52350323742075]",null
recording_2021_12_15_22H_10M.mat,dense_unbounded,8101,0.001,128,PASS,0.7084998826458913,20.92685862969052,8481.320326351346,16896,22,"[10.30758253571759, 5.215356853540036, 12.62286042451759, 37.154733871626384, 25.838682458076647, 16.932392101069702]",null
recording_2021_12_15_22H_10M.mat,dense_mlp,8101,0.001,64,PASS,0.5908102358717818,17.193431024339564,2948.831295682234,8448,22,"[8.236785708346138, 5.157598173602645, 11.988022545799527, 29.622184316014344, 20.157076563234305, 15.86646592093386]",null
recording_2021_12_15_22H_10M.mat,dense_mlp,8101,0.001,128,PASS,0.6737019391602772,20.33415126143509,7668.660220587259,16896,22,"[11.27813188407545, 5.389405209561981, 12.439351195844429, 35.56127232094075, 21.785245784013465, 20.752971274074003]",null
recording_2021_12_15_22H_10M.mat,gru32,8101,0.001,64,PASS,0.7209239747079146,21.680902320771192,4390.690675503542,8448,22,"[12.721959397248469, 6.0560974414891335, 12.11033736980328, 34.020847832956306, 23.309949604374857, 27.828267579724802]",null
recording_2021_12_15_22H_10M.mat,gru32,8101,0.001,128,PASS,0.8515459910953788,26.249046772757485,12251.806194365523,16896,22,"[16.48836508594802, 6.236873551995294, 12.329700757714381, 42.99104606915976, 27.515802723515215, 32.64872128498399]",null
recording_2021_12_15_22H_10M.mat,householder,8101,0.003,64,PASS,0.6826239422635352,20.11668500173783,3936.560572466313,8448,22,"[14.583961360997266, 6.010051509151063, 14.125009362684185, 37.870672840124, 19.650786695709666, 12.626015840844287]",null
recording_2021_12_15_22H_10M.mat,householder,8101,0.003,128,PASS,0.788773746972056,23.528813610414797,10512.083348022848,16896,22,"[16.719467027943974, 5.910554359162983, 15.908097416505214, 42.27329087176468, 24.49189575271062, 19.162555853727618]",null
recording_2021_12_15_22H_10M.mat,dense_bounded,8101,0.003,64,PASS,0.591939382238081,16.896293266470366,2960.1135780006994,8448,22,"[8.669445369188274, 5.441978696436266, 12.950633313459255, 28.948294174251, 19.812499359420013, 14.487103646069187]",null
recording_2021_12_15_22H_10M.mat,dense_bounded,8101,0.003,128,PASS,0.6556272885962188,18.499719352649908,7262.697303663092,16896,22,"[12.309448171519831, 5.764793579993394, 13.39028686445118, 30.387460332379163, 22.45337653837298, 16.181183260671077]",null
recording_2021_12_15_22H_10M.mat,dense_unbounded,8101,0.003,64,PASS,0.642589406518187,18.705786192878655,3488.357836080655,8448,22,"[10.852896482729294, 6.397268308569773, 14.655768149674532, 33.226070638138566, 18.10825458703451, 17.148061826020587]",null
recording_2021_12_15_22H_10M.mat,dense_unbounded,8101,0.003,128,PASS,0.7349027654860171,22.37664026687524,9125.226734452153,16896,22,"[13.075436313854828, 6.728463338150061, 15.958898982263646, 39.95011117239568, 19.168205815098105, 23.873143289594683]",null
recording_2021_12_15_22H_10M.mat,dense_mlp,8101,0.003,64,PASS,0.5696486815664259,16.593580298651172,2741.3727932267825,8448,22,"[9.30492682736371, 5.562084279625083, 12.251199739571168, 28.059759899525886, 17.025601529502534, 17.52854443047544]",null
recording_2021_12_15_22H_10M.mat,dense_mlp,8101,0.003,128,PASS,0.6588019268665988,19.78090654831214,7333.201562533751,16896,22,"[12.940531271404026, 5.843045465860946, 13.110296885637428, 33.62434373021503, 18.794628333274435, 22.144810304739963]",null
recording_2021_12_15_22H_10M.mat,gru32,8101,0.003,64,PASS,0.7376533178988994,21.88806100226825,4596.830662256489,8448,22,"[14.512738278577594, 5.560992522875879, 13.106489560829395, 36.17446491885801, 24.82203409821333, 23.161902316205374]",null
recording_2021_12_15_22H_10M.mat,gru32,8101,0.003,128,PASS,0.7998934502776973,24.392201495788996,10810.5597692448,16896,22,"[17.492814800918808, 5.556715366215684, 11.889451489262306, 42.12343245275187, 25.87203779544016, 25.45380815400496]",null
recording_2021_12_15_22H_10M.mat,householder,8102,0.001,64,PASS,0.6831277986068272,20.159757911630003,3942.374001810055,8448,22,"[14.072511227383377, 5.805920407920948, 15.14231337128369, 37.02811445764722, 19.76778313829428, 14.683820537578612]",null
recording_2021_12_15_22H_10M.mat,householder,8102,0.001,128,PASS,0.802709556885693,23.928252587243826,10886.813122363212,16896,22,"[18.044653824852983, 6.022795111506698, 16.30618725064501, 42.71280125485051, 24.23860157064613, 19.892186880021207]",null
recording_2021_12_15_22H_10M.mat,dense_bounded,8102,0.001,64,PASS,0.6022570573826611,16.978585186104024,3064.2041816366914,8448,22,"[8.001788126572324, 5.145925326155415, 12.839706283465839, 27.63973331941464, 22.017923890992684, 15.017425909996904]",null
recording_2021_12_15_22H_10M.mat,dense_bounded,8102,0.001,128,PASS,0.6845965392893557,19.699263256808315,7918.689235471236,16896,22,"[11.950274841408744, 5.4868272102054405, 13.508617183896325, 32.430632769987454, 24.16581603807016, 18.36399059784334]",null
recording_2021_12_15_22H_10M.mat,dense_unbounded,8102,0.001,64,PASS,0.6480802699560597,19.16918071179332,3548.227890715785,8448,22,"[9.679762318134388, 5.7661616474301365, 14.103253591397914, 34.06560298728431, 20.152025697536473, 17.672784382313502]",null
recording_2021_12_15_22H_10M.mat,dense_unbounded,8102,0.001,128,PASS,0.7252011287489951,21.675986334885625,8885.888176937444,16896,22,"[12.642630633301689, 6.608226149610377, 14.98809035992033, 38.96736171965407, 21.08403721869442, 20.686971308038487]",null
recording_2021_12_15_22H_10M.mat,dense_mlp,8102,0.001,64,PASS,0.6129904305473192,18.06980754375346,3174.397399578981,8448,22,"[9.863649160013559, 4.883159212801265, 12.946150419049044, 30.25759272480956, 20.42853390266834, 18.37174797820752]",null
recording_2021_12_15_22H_10M.mat,dense_mlp,8102,0.001,128,PASS,0.6949183617258697,21.22341435180006,8159.273201819802,16896,22,"[12.796879399617373, 5.089474704140461, 12.697072134767245, 35.6106566222631, 22.1665165571357, 24.336147254952536]",null
recording_2021_12_15_22H_10M.mat,gru32,8102,0.001,64,PASS,0.6965255412400868,20.782155517649286,4098.5288644590755,8448,22,"[12.603164117113467, 6.032077049697879, 12.029920703216751, 31.9513254591824, 22.31781163515235, 27.0642073882786]",null
recording_2021_12_15_22H_10M.mat,gru32,8102,0.001,128,PASS,0.7904492712894939,23.224914267387177,10556.790612945428,16896,22,"[16.860909815319726, 6.16295495909693, 14.363985658773018, 35.443111549076384, 26.040390236108284, 27.811281861902593]",null
recording_2021_12_15_22H_10M.mat,householder,8102,0.003,64,PASS,0.6877814406297936,19.332102856170835,3996.269883511862,8448,22,"[15.457839374220548, 6.333774057886643, 14.891668395368745, 34.5952236787013, 21.117245275582686, 9.939334792013538]",null
recording_2021_12_15_22H_10M.mat,householder,8102,0.003,128,PASS,0.726599235998008,21.294209337554765,8920.183215024812,16896,22,"[15.62203867469466, 6.090683165147494, 14.641878787925947, 38.77763767729707, 22.226530836934568, 15.080023964852044]",null
recording_2021_12_15_22H_10M.mat,dense_bounded,8102,0.003,64,PASS,0.651257357732834,19.275985976849952,3583.102161417736,8448,22,"[11.462888972435044, 5.778607939917322, 12.915128008854488, 31.642415539344192, 20.254111872223717, 22.052656043625802]",null
recording_2021_12_15_22H_10M.mat,dense_bounded,8102,0.003,128,PASS,0.7417300553301238,22.188060634109316,9295.562073262563,16896,22,"[15.369577222347106, 6.365106371716979, 14.156246804942706, 34.12380760697167, 21.90395292064748, 28.853162778983112]",null
recording_2021_12_15_22H_10M.mat,dense_unbounded,8102,0.003,64,PASS,0.6053953774593268,17.540147718393943,3096.222100638972,8448,22,"[9.059381197639471, 5.559295289136567, 14.362607787945144, 30.244314423618533, 18.739144667161735, 16.149425371221824]",null
recording_2021_12_15_22H_10M.mat,dense_unbounded,8102,0.003,128,PASS,0.6849682484928606,20.48777109974886,7927.290648387303,16896,22,"[12.846570793854257, 5.416832291667786, 14.43004578736287, 34.786187133800546, 21.161434592666, 21.401046325444053]",null
recording_2021_12_15_22H_10M.mat,dense_mlp,8102,0.003,64,PASS,0.598442374666064,18.13293303756112,3025.50991392425,8448,22,"[11.160487612739416, 5.195862038417873, 12.305839162238989, 32.43925459218741, 16.86121451567793, 18.254496056158775]",null
recording_2021_12_15_22H_10M.mat,dense_mlp,8102,0.003,128,PASS,0.6537151781571975,20.373787280349607,7220.396353050719,16896,22,"[13.073759809545074, 5.131526064037373, 12.14248579267914, 36.60000786040524, 18.019981893764395, 21.944730791406503]",null
recording_2021_12_15_22H_10M.mat,gru32,8102,0.003,64,PASS,0.7643104595609618,22.993202030568348,4935.072203164549,8448,22,"[12.934553611527498, 5.834397128566695, 14.711937145614426, 38.92696055605905, 25.132763661798258, 24.644999670087127]",null
recording_2021_12_15_22H_10M.mat,gru32,8102,0.003,128,PASS,0.8173378462741034,25.009486416764,11287.223354068823,16896,22,"[13.89489419127817, 5.957968948578584, 14.11531334749103, 42.168429619403504, 26.94835172598296, 28.646968394422508]",null
recording_2021_12_15_22H_10M.mat,householder,8103,0.001,64,PASS,0.7188649896360466,20.575443916342266,4365.646545844813,8448,22,"[14.528134573669286, 6.117973725878764, 13.375477121966446, 35.82762450966331, 24.378203968426792, 15.322472465440873]",null
recording_2021_12_15_22H_10M.mat,householder,8103,0.001,128,PASS,0.8236495998181325,23.889884816282812,11462.223814788507,16896,22,"[17.683655810714384, 6.1386095456747185, 15.503043995197105, 40.84660767222526, 28.10336848041639, 19.37463077928788]",null
recording_2021_12_15_22H_10M.mat,dense_bounded,8103,0.001,64,PASS,0.5583758208097598,16.083338602521888,2633.947491774492,8448,22,"[9.037220622143453, 4.884295988287092, 13.29968648410292, 25.856022175986073, 17.82477943748246, 16.833795603200162]",null
recording_2021_12_15_22H_10M.mat,dense_bounded,8103,0.001,128,PASS,0.6249908086313656,18.907984945081616,6599.805879721836,16896,22,"[10.5492584095906, 4.7980603176513785, 13.28507883292254, 31.0270442561879, 19.4952510838891, 22.170419991515068]",null
recording_2021_12_15_22H_10M.mat,dense_unbounded,8103,0.001,64,PASS,0.5921642932116908,16.954154283101754,2962.363431708606,8448,22,"[9.76736666381048, 5.316489832250753, 13.133759303135662, 26.88661345777043, 19.436607792328076, 18.105972216826967]",null
recording_2021_12_15_22H_10M.mat,dense_unbounded,8103,0.001,128,PASS,0.6548825761022686,19.487670564671642,7246.207600597678,16896,22,"[11.108667757772807, 5.396550259979565, 13.132345004855749, 31.835025021274806, 21.092250121561573, 22.254892755070372]",null
recording_2021_12_15_22H_10M.mat,dense_mlp,8103,0.001,64,PASS,0.5889710163261883,17.21469061338727,2930.5001769948167,8448,22,"[9.340232060587457, 5.6624635609044764, 12.440512348005731, 30.280436941797774, 17.908044873292994, 16.32178693993755]",null
recording_2021_12_15_22H_10M.mat,dense_mlp,8103,0.001,128,PASS,0.666783786815732,20.04705294823557,7511.972047816095,16896,22,"[11.97680064094821, 5.6976137058274965, 14.073623725787423, 36.08578803666139, 19.551970994611484, 18.784804580997985]",null
recording_2021_12_15_22H_10M.mat,gru32,8103,0.001,64,PASS,0.703976760037672,21.226460062760932,4186.68753823067,8448,22,"[15.18206672207147, 5.764244831780607, 11.01644302116855, 34.59809148036956, 21.73335706535696, 25.474010522271403]",null
recording_2021_12_15_22H_10M.mat,gru32,8103,0.001,128,PASS,0.7922604679084321,23.87534538925764,10605.2246616812,16896,22,"[18.42277221028268, 6.2253985273777355, 12.846525284347816, 38.21901615857221, 23.985307296247942, 29.00029668633407]",null
recording_2021_12_15_22H_10M.mat,householder,8103,0.003,64,PASS,0.7206623780921857,20.695832044123748,4387.504815492348,8448,22,"[15.018247772525148, 6.114664962734408, 14.540895604161875, 34.496375791219066, 23.468972016954822, 18.834480481162213]",null
recording_2021_12_15_22H_10M.mat,householder,8103,0.003,128,PASS,0.9432927158459371,28.79728733124484,15034.080192688192,16896,22,"[17.586014373652368, 6.524579071607299, 16.96120363156987, 44.47949269161677, 30.91853684811903, 37.440631573920086]",null
recording_2021_12_15_22H_10M.mat,dense_bounded,8103,0.003,64,PASS,0.651100431295481,19.401325948033726,3581.3756067569475,8448,22,"[14.780786733301724, 5.318805449307527, 13.17277685304318, 34.05673608534011, 18.69321479117385, 18.135262373415248]",null
recording_2021_12_15_22H_10M.mat,dense_bounded,8103,0.003,128,PASS,0.7278309174119606,21.973058963300918,8950.45061798108,16896,22,"[16.762536346668153, 5.706799751308705, 14.439438405466648, 36.58719984838651, 20.54269435396509, 24.783439380397056]",null
recording_2021_12_15_22H_10M.mat,dense_unbounded,8103,0.003,64,PASS,0.5811469945437361,16.422561019779447,2853.158493649451,8448,22,"[11.838273588262574, 5.180930987604083, 13.168034155935551, 26.762848839326775, 18.423004440910184, 14.905099834723288]",null
recording_2021_12_15_22H_10M.mat,dense_unbounded,8103,0.003,128,PASS,0.6565480327411666,18.81131220709513,7283.110674830216,16896,22,"[14.566622218434881, 5.3882126964989885, 13.449865682906099, 29.135235755655433, 21.286835447079927, 19.977068604343035]",null
recording_2021_12_15_22H_10M.mat,dense_mlp,8103,0.003,64,PASS,0.6185386765638555,18.30108117958367,3232.121117536531,8448,22,"[12.268427678467466, 5.031418541291438, 13.091488525412148, 31.55043391585544, 19.003918453172407, 17.486625607767937]",null
recording_2021_12_15_22H_10M.mat,dense_mlp,8103,0.003,128,PASS,0.6596642272862139,19.688981794414797,7352.4108600918435,16896,22,"[14.781459326682443, 5.155626345377639, 13.511565752678266, 32.76479985357933, 19.425858063020446, 21.15196259798575]",null
recording_2021_12_15_22H_10M.mat,gru32,8103,0.003,64,PASS,0.6304170805546327,18.120367393527165,3357.452275204062,8448,22,"[13.244477948962526, 5.375382595939701, 11.878847539307813, 28.097151703521693, 20.860305419631107, 20.001651375624128]",null
recording_2021_12_15_22H_10M.mat,gru32,8103,0.003,128,PASS,0.7582040639854821,22.506341536086257,9713.061011074733,16896,22,"[15.535145197148895, 5.945410842069254, 13.522826617824737, 35.26124897476189, 24.731937753427637, 26.918999714346025]",null
recording_2021_12_15_22H_10M.mat,legacy_instant,8101,0.001,64,PASS,0.6377212535684517,18.809817191131057,3435.703579992646,8448,22,"[9.046512467798275, 5.1859268858199075, 13.567391655573356, 32.08055124710833, 21.43825697192923, 18.4739645024824]",null
recording_2021_12_15_22H_10M.mat,legacy_instant,8101,0.001,128,PASS,0.7002290926792969,20.86658090284439,8284.459936633628,16896,22,"[12.329785835887636, 5.326957588298953, 14.01707811304889, 33.576629934942886, 23.153400564972266, 23.91937668932523]",null
recording_2021_12_15_22H_10M.mat,legacy_instant,8101,0.003,64,PASS,0.6686393111143075,19.438130615623024,3776.919407647928,8448,22,"[9.981922257352641, 5.6407033456830575, 12.145094771585715, 33.53544589978618, 23.727052128225843, 17.334554029177195]",null
recording_2021_12_15_22H_10M.mat,legacy_instant,8101,0.003,128,PASS,0.7113858781592667,21.20922265865041,8550.556483720306,16896,22,"[11.064049724027859, 5.525643550850383, 11.981943006612719, 36.81442801564696, 24.97657139012807, 20.575291857451578]",null
recording_2021_12_15_22H_10M.mat,legacy_instant,8102,0.001,64,PASS,0.5649183692023483,15.902230603402243,2696.0335891082095,8448,22,"[9.277043208714796, 5.067084509822879, 15.013949327172975, 25.78418830617323, 17.612529692030726, 14.321400409766737]",null
recording_2021_12_15_22H_10M.mat,legacy_instant,8102,0.001,128,PASS,0.6596384303432455,19.09677873457801,7351.835822043199,16896,22,"[12.80912183987592, 5.5995840986367496, 15.410951035003487, 31.814506632956576, 20.2542807413954, 18.242715570471404]",null
recording_2021_12_15_22H_10M.mat,legacy_instant,8102,0.003,64,PASS,0.6147988529172516,18.112986080939415,3193.1550144246157,8448,22,"[12.499592162804696, 5.022884130012108, 12.947091631096695, 30.168154723804445, 18.96311646964272, 18.699408867801147]",null
recording_2021_12_15_22H_10M.mat,legacy_instant,8102,0.003,128,PASS,0.752304673819242,22.99763262787794,9562.499396740666,16896,22,"[15.032472072601232, 5.937847442677007, 13.059909021310707, 36.68195661911369, 22.82202746454895, 29.582787012228863]",null
recording_2021_12_15_22H_10M.mat,legacy_instant,8103,0.001,64,PASS,0.5975311214908036,17.25858996370633,3016.3029908356853,8448,22,"[9.165544213189623, 5.151746392603649, 15.642494665126577, 29.058646074989063, 18.285174038781637, 15.911182636935152]",null
recording_2021_12_15_22H_10M.mat,legacy_instant,8103,0.001,128,PASS,0.6789077743744397,20.073943214107224,7787.632784127909,16896,22,"[12.563143692484763, 5.460574481565554, 16.76570447104384, 34.600181671123124, 19.892897621230276, 18.871670037879827]",null
recording_2021_12_15_22H_10M.mat,legacy_instant,8103,0.003,64,PASS,0.6199937741724579,18.017441993047132,3247.3459815465194,8448,22,"[10.072969498911547, 5.600839272653985, 13.981844049489133, 32.04060837142729, 19.36277528121274, 14.762302202795105]",null
recording_2021_12_15_22H_10M.mat,legacy_instant,8103,0.003,128,PASS,0.7064424806758076,21.633663691117174,8432.134292793258,16896,22,"[12.586323580098655, 5.629844880073842, 14.975090617101207, 38.84481326495688, 20.360704600556875, 21.685261934194557]",null
recording_2021_12_15_22H_10M.mat,causal_ridge_1,,,64,PASS,0.6310333557816429,17.93232591783889,3364.0197559291823,8448,22,"[10.28615598479097, 6.577650674276712, 12.464371360880635, 27.074745497636055, 19.834619814065825, 22.327669902008967]",null
recording_2021_12_15_22H_10M.mat,causal_ridge_1,,,128,PASS,0.8113468127378697,24.244470158812778,11122.360559522147,16896,22,"[14.38047699231581, 7.807360371406114, 14.38017047105143, 33.86736114700363, 24.029182725055666, 36.43931844754603]",null
recording_2021_12_15_22H_10M.mat,causal_ridge_100,,,64,PASS,0.6263539544079613,18.899788940857253,3314.3132453586395,8448,22,"[10.110764751968834, 5.8728308456208556, 11.74256795389804, 29.60835079645187, 18.450087198298675, 25.525406350933554]",null
recording_2021_12_15_22H_10M.mat,causal_ridge_100,,,128,PASS,0.740766028463826,22.788821621107108,9271.414883614876,16896,22,"[13.54851605855974, 6.488668130312524, 12.758511446265054, 34.30550839359692, 21.347988049084123, 33.08977379139944]",null
recording_2021_12_15_22H_10M.mat,linear_frozen,,,64,PASS,0.7721459646430878,22.307090743105768,5036.77693275698,8448,22,"[11.16733905382351, 7.496765066282817, 22.295201766487597, 34.37882963184696, 19.937699239079784, 26.985830298749136]",null
recording_2021_12_15_22H_10M.mat,linear_frozen,,,128,PASS,1.0861539278016477,30.85390208654057,19932.72407603469,16896,22,"[18.127046501332508, 9.079623636394432, 37.58593072705089, 41.85822823469394, 25.868284143088783, 38.29841614846464]",null
recording_2021_12_15_22H_10M.mat,persistence,,,64,PASS,1.265535369650866,35.903150852245844,13530.145912481965,8448,22,"[29.11713644263189, 12.879330413736001, 24.84468695447213, 54.481867994794534, 35.93000116220385, 42.94223173760064]",null
recording_2021_12_15_22H_10M.mat,persistence,,,128,PASS,1.3466662276393335,38.38424221252104,30641.063754712915,16896,22,"[29.683922734416047, 13.411558121582338, 29.08192754623158, 55.91540762389287, 37.73553073306415, 48.814276005786894]",null
